120.4250,   38.9556,   -16.40
120.4417,   38.9556,   -16.90
120.4583,   38.9556,   -16.30
120.4750,   38.9556,   -15.10
120.4917,   38.9556,   -14.20
120.5083,   38.9556,   -13.80
120.5250,   38.9556,   -13.60
120.5417,   38.9556,   -13.30
120.5583,   38.9556,   -12.40
120.5750,   38.9556,   -10.70
120.5917,   38.9556,   -8.00
120.6083,   38.9556,   -5.30
120.6250,   38.9556,   -3.30
120.6417,   38.9556,   -1.80
120.6583,   38.9556,   -0.30
120.6750,   38.9556,   1.10
120.6917,   38.9556,   2.50
120.7083,   38.9556,   3.80
120.7250,   38.9556,   5.00
120.7417,   38.9556,   5.20
120.7583,   38.9556,   4.00
120.7750,   38.9556,   2.00
120.7917,   38.9556,   0.10
120.8083,   38.9556,   -0.70
120.8250,   38.9556,   -0.30
120.8417,   38.9556,   0.90
120.8583,   38.9556,   2.00
120.8750,   38.9556,   2.80
120.8917,   38.9556,   3.50
120.9083,   38.9556,   4.70
120.9250,   38.9556,   6.60
120.9417,   38.9556,   7.90
120.9583,   38.9556,   7.90
120.9750,   38.9556,   6.90
120.9917,   38.9556,   6.40
121.0083,   38.9556,   7.00
121.0250,   38.9556,   8.50
121.0417,   38.9556,   9.80
121.0583,   38.9556,   10.00
121.0750,   38.9556,   9.50
121.0917,   38.9556,   8.80
121.1083,   38.9556,   8.00
121.1250,   38.9556,   7.30
121.1417,   38.9556,   7.90
121.1583,   38.9556,   10.20
121.1750,   38.9556,   12.70
121.1917,   38.9556,   13.20
121.2083,   38.9556,   11.80
121.2250,   38.9556,   10.30
121.2417,   38.9556,   10.70
121.2583,   38.9556,   14.00
121.2750,   38.9556,   18.30
121.2917,   38.9556,   21.50
121.3083,   38.9556,   23.60
121.3250,   38.9556,   25.20
121.3417,   38.9556,   26.60
121.3583,   38.9556,   27.80
121.3750,   38.9556,   28.70
121.3917,   38.9556,   29.40
121.4083,   38.9556,   29.70
121.4250,   38.9556,   29.70
121.4417,   38.9556,   29.40
121.4583,   38.9556,   28.70
121.4750,   38.9556,   27.80
121.4917,   38.9556,   26.80
121.5083,   38.9556,   25.80
121.5250,   38.9556,   25.00
121.5417,   38.9556,   24.40
121.5583,   38.9556,   24.20
121.5750,   38.9556,   24.40
121.5917,   38.9556,   25.00
121.6083,   38.9556,   25.90
121.6250,   38.9556,   26.60
121.6417,   38.9556,   26.70
121.6583,   38.9556,   25.60
121.6750,   38.9556,   23.50
121.6917,   38.9556,   21.20
121.7083,   38.9556,   19.30
121.7250,   38.9556,   18.70
121.7417,   38.9556,   20.50
121.7583,   38.9556,   24.90
121.7750,   38.9556,   29.70
121.7917,   38.9556,   32.90
121.8083,   38.9556,   34.70
121.8250,   38.9556,   36.00
121.8417,   38.9556,   37.40
121.8583,   38.9556,   38.30
121.8750,   38.9556,   38.10
121.8917,   38.9556,   35.90
121.9083,   38.9556,   32.40
121.9250,   38.9556,   28.50
121.9417,   38.9556,   25.40
121.9583,   38.9556,   23.50
121.9750,   38.9556,   22.40
121.9917,   38.9556,   21.60
122.0083,   38.9556,   20.90
122.0250,   38.9556,   19.80
122.0417,   38.9556,   17.60
122.0583,   38.9556,   13.90
122.0750,   38.9556,   9.90
122.0917,   38.9556,   7.40
122.1083,   38.9556,   6.40
122.1250,   38.9556,   6.50
122.1417,   38.9556,   6.90
122.1583,   38.9556,   6.90
122.1750,   38.9556,   6.00
122.1917,   38.9556,   4.80
122.2083,   38.9556,   4.10
122.2250,   38.9556,   4.30
122.2417,   38.9556,   4.50
122.2583,   38.9556,   3.70
122.2750,   38.9556,   3.00
122.2917,   38.9556,   4.00
122.3083,   38.9556,   7.60
122.3250,   38.9556,   13.40
122.3417,   38.9556,   19.80
122.3583,   38.9556,   25.10
122.3750,   38.9556,   28.50
122.3917,   38.9556,   30.20
122.4083,   38.9556,   31.10
